"ExperimentName","Subject","Session","Procedure.Block.","Running.Block.","Trial","cue_target","Direction","ListNum","JOL","JOL_RT","Group","Recall_prompt","Response","Response_RT","Group.1","Procedure.Trial..1"
"D_JOL C 2",127,1,"BlockProc2","Block2",72,"Lie - Truth","S",52,100,7154,1,NA,NA,"saftey",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",8,"Communication - Phone","S",53,50,9008,1,NA,NA,"truth",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",80,"Reel - Rod","S",54,23,4092,1,NA,NA,"phone",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",31,"Tick - Flea","S",55,100,4148,1,NA,NA,"rod",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",82,"Noise - Loud","S",56,100,5490,1,NA,NA,"flea",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",66,"Have - Own","S",57,100,5984,1,NA,NA,"loud",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",6,"Temper - Tantrum","S",58,0,8365,1,NA,NA,"tantrum",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",13,"Tan - Sun","S",59,80,3703,1,NA,NA,"",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",49,"Maroon - Justice","U",60,100,2437,1,NA,NA,"sun",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",27,"Cloth - Stretch","U",61,65,19129,1,NA,NA,"justice",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",40,"Election - Maze","U",62,100,6368,1,NA,NA,"stretch",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",32,"Charm - Vehicle","U",63,NA,4597,1,NA,NA,"give",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",26,"Obtain - Meat","U",64,100,3731,1,NA,NA,"",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",50,"Able - Crackle","U",65,100,1759,1,NA,NA,"car",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",22,"Shake - Shell","U",66,100,2470,1,NA,NA,"meat",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",15,"Fiction - Listen","U",67,0,16973,1,NA,NA,"",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",51,"Joke - Keys","U",68,100,7559,1,NA,NA,"",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",59,"Hate - Name","U",69,99,3724,1,NA,NA,"listen",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",11,"Bang - Fuzzy","U",70,100,3292,1,NA,NA,"",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",19,"Clear - Moat","U",71,100,5101,1,NA,NA,"",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",60,"Wet - Dry","S",72,NA,2015,1,NA,NA,"",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",74,"Steak - Give","U",73,56,15047,1,NA,NA,"fuzzy",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",76,"Late - Early","U",74,NA,1533,1,NA,NA,"moat",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",9,"Toil - Lease","U",75,80,4959,1,NA,NA,"",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",78,"Sign - Loan","U",76,10,3236,1,NA,NA,"",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",45,"Ounce - Both","U",77,95,2456,1,NA,NA,"both",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",61,"Morning - Temperature","U",78,90,4629,1,NA,NA,"tempeture",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",63,"Children - Mirror","U",79,98,7228,1,NA,NA,"",1,"recallproc2"
"D_JOL C 2",127,1,"BlockProc2","Block2",56,"Main - Scar","U",80,100,3801,1,NA,NA,"scar",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc1","Block1",73,"Enough - Full","F",1,10,3532,1,NA,NA,"full",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",64,"Sip - Drink","F",2,50,3287,1,NA,NA,"drink",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",35,"Cave - Dark","F",3,90,3157,1,NA,NA,"dark",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",33,"Seize - Take","F",4,50,5913,1,NA,NA,"take",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",36,"Growth - Height","F",5,NA,2494,1,NA,NA,"height",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",53,"Word - Sentence","F",6,0,6521,1,NA,NA,"write",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",68,"Wasp - Bug","F",7,20,4528,1,NA,NA,"bug",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",54,"Division - Math","F",8,70,3841,1,NA,NA,"math",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",56,"Attorney - Law","F",9,80,4748,1,NA,NA,"law",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",85,"Fantastic - Great","F",10,60,2584,1,NA,NA,"great",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",41,"Latch - Key","F",11,0,2236,1,NA,NA,"lock",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",30,"Chili - Hot","F",12,70,4075,1,NA,NA,"hot",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",31,"Racket - Ball","F",13,4,4532,1,NA,NA,"ball",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",14,"Chore - Work","F",14,5,4714,1,NA,NA,"work",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",80,"Famine - Hunger","F",15,50,4593,1,NA,NA,"hunger",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",23,"Drowsy - Sleep","F",16,90,4133,1,NA,NA,"sleep",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",58,"Stench - Smell","F",17,100,2810,1,NA,NA,"smell",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",57,"Attire - Clothes","F",18,30,4258,1,NA,NA,"wear",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",22,"Pilot - Plane","F",19,100,3646,1,NA,NA,"plane",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",72,"Blaze - Fire","F",20,25,4122,1,NA,NA,"fire",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",24,"Bad - Delinquent","B",21,35,3167,1,NA,NA,"defiant",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",59,"Stomach - Digestion","B",22,100,3996,1,NA,NA,"digestion",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",37,"Money - Wage","B",23,40,4255,1,NA,NA,"bank",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",9,"News - Editor","B",24,45,5283,1,NA,NA,"chistle",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",8,"Sting - Hornet","B",25,40,6785,1,NA,NA,"editor",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",17,"Cold - Bitter","B",26,0,2893,1,NA,NA,"horner",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",51,"Plant - Root","B",27,40,6222,1,NA,NA,"chill",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",76,"Bird - Swan","B",28,5,4674,1,NA,NA,"cactus",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",62,"Dog - Paw","B",29,80,2752,1,NA,NA,"penguin",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",74,"Out - Way","B",30,50,4674,1,NA,NA,"paw",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",48,"Clean - Hygiene","B",31,100,4692,1,NA,NA,"way",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",52,"Water - Bridge","B",32,5,2436,1,NA,NA,"hygeine",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",27,"Rock - Geology","B",33,0,1994,1,NA,NA,"sip",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",6,"War - Revolution","B",34,50,3694,1,NA,NA,"geology",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",44,"Talk - Discussion","B",35,80,4061,1,NA,NA,"revolution",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",71,"Cow - Herd","B",36,20,3663,1,NA,NA,"discussion",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",28,"Card - Credit","B",37,100,2933,1,NA,NA,"heard",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",29,"Flower - Orchid","B",38,42,10367,1,NA,NA,"credit",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",20,"Fish - Tuna","B",39,90,4876,1,NA,NA,"orchid",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",66,"Hammer - Chisel","B",40,2,7404,1,NA,NA,"tuna",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",47,"Assignment - Due","S",41,0,6271,1,NA,NA,"owed",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",67,"Amount - Number","S",42,5,5781,1,NA,NA,"due",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",63,"Site - Location","S",43,40,4353,1,NA,NA,"location",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",45,"Waste - Dump","S",44,40,4674,1,NA,NA,"time",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",39,"Jury - Trial","S",45,30,3074,1,NA,NA,"trial",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",84,"Design - Architecture","S",46,50,2534,1,NA,NA,"architecture",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",10,"Bar - Grill","S",47,50,4198,1,NA,NA,"grill",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",65,"Liver - Kidney","S",48,50,3175,1,NA,NA,"kidney",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",34,"End - Begin","S",49,80,7553,1,NA,NA,"begin",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",75,"Wind - Blow","S",50,60,4064,1,NA,NA,"blow",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",25,"Soda - Pop","S",51,98,9611,1,NA,NA,"pop",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",46,"Cheese - Wine","S",52,45,3627,1,NA,NA,"wine",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",19,"Toilet - Bathroom","S",53,100,5940,1,NA,NA,"seat",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",79,"Decision - Choice","S",54,60,3801,1,NA,NA,"choice",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",43,"Foot - Shoe","S",55,100,3675,1,NA,NA,"arm",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",18,"Future - Past","S",56,70,5359,1,NA,NA,"past",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",13,"Salad - Lettuce","S",57,NA,2045,1,NA,NA,"dressing",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",50,"Bee - Honey","S",58,80,4366,1,NA,NA,"honey",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",61,"Child - Baby","S",59,80,2815,1,NA,NA,"baby",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",81,"Round - Circle","S",60,60,5731,1,NA,NA,"circle",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",7,"Clutter - Pusher","U",61,2,4368,1,NA,NA,"pusher",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",69,"Sacking - Dietary","U",62,0,1988,1,NA,NA,"pack",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",26,"Hungry - Park","U",63,0,3162,1,NA,NA,"famine",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",55,"Woman - Lift","U",64,2,4716,1,NA,NA,"lift",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",38,"Belt - Soon","U",65,2,2661,1,NA,NA,"waist",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",60,"Floor - Discover","U",66,0,4241,1,NA,NA,"ground",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",11,"Business - Death","U",67,0,2504,1,NA,NA,"partner",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",82,"Sight - Debate","U",68,5,3410,1,NA,NA,"see",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",83,"Bronze - Artery","U",69,2,2923,1,NA,NA,"artery",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",77,"Hand - Fix","U",70,5,3047,1,NA,NA,"fix",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",42,"Position - Machine","U",71,0,5323,1,NA,NA,"leader",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",78,"Car - Happy","U",72,5,2872,1,NA,NA,"safe",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",12,"Tuck - Allow","U",73,0,5639,1,NA,NA,"sew",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",70,"Lion - Art","U",74,5,3522,1,NA,NA,"king",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",15,"Accident - Strong","U",75,0,3649,1,NA,NA,"slow",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",21,"Riddle - Sugar","U",76,0,4138,1,NA,NA,"rattle",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",16,"Add - Valley","U",77,0,4119,1,NA,NA,"subtract",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",40,"Would - Cash","U",78,0,1633,1,NA,NA,"could",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",49,"Sick - Hide","U",79,2,3397,1,NA,NA,"person",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc1","Block1",32,"Vase - King","U",80,2,3861,1,NA,NA,"king",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",78,"Enough - Full","F",1,20,2464,1,NA,NA,"full",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",79,"Sip - Drink","F",2,90,2229,1,NA,NA,"tea",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",59,"Cave - Dark","F",3,30,3955,1,NA,NA,"hil",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",57,"Seize - Take","F",4,20,8649,1,NA,NA,"take",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",50,"Growth - Height","F",5,0,2563,1,NA,NA,"develop",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",39,"Word - Sentence","F",6,0,4306,1,NA,NA,"quiz",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",77,"Wasp - Bug","F",7,0,2120,1,NA,NA,"fy",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",70,"Division - Math","F",8,20,4951,1,NA,NA,"math",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",9,"Attorney - Law","F",9,40,3843,1,NA,NA,"law",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",85,"Fantastic - Great","F",10,40,1903,1,NA,NA,"good",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",80,"Latch - Key","F",11,20,2265,1,NA,NA,"hold",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",19,"Chili - Hot","F",12,75,1383,1,NA,NA,"hot",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",41,"Racket - Ball","F",13,6,2323,1,NA,NA,"tennis",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",18,"Chore - Work","F",14,70,13460,1,NA,NA,"ok",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",64,"Famine - Hunger","F",15,100,904,1,NA,NA,"hunger",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",6,"Drowsy - Sleep","F",16,10,2918,1,NA,NA,"sleep",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",44,"Stench - Smell","F",17,100,2578,1,NA,NA,"smel",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",63,"Attire - Clothes","F",18,30,2491,1,NA,NA,"clothes",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",31,"Pilot - Plane","F",19,100,2477,1,NA,NA,"plane",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",71,"Blaze - Fire","F",20,30,4634,1,NA,NA,"fire",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",28,"Bad - Delinquent","B",21,40,1569,1,NA,NA,"health",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",83,"Stomach - Digestion","B",22,40,2261,1,NA,NA,"digestion",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",55,"Money - Wage","B",23,10,5239,1,NA,NA,"ank",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",76,"News - Editor","B",24,50,2241,1,NA,NA,"saw",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",48,"Sting - Hornet","B",25,10,804,1,NA,NA,"channel",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",24,"Cold - Bitter","B",26,21,1850,1,NA,NA,"bee",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",52,"Plant - Root","B",27,10,2422,1,NA,NA,"ice",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",49,"Bird - Swan","B",28,20,4504,1,NA,NA,"leaves",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",61,"Dog - Paw","B",29,20,2114,1,NA,NA,"swan",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",46,"Out - Way","B",30,0,2747,1,NA,NA,"furry",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",22,"Clean - Hygiene","B",31,20,4250,1,NA,NA,"gone",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",40,"Water - Bridge","B",32,0,2391,1,NA,NA,"sweep",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",32,"Rock - Geology","B",33,80,5699,1,NA,NA,"wet",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",62,"War - Revolution","B",34,0,1968,1,NA,NA,"cave",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",67,"Talk - Discussion","B",35,30,3289,1,NA,NA,"wepon",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",82,"Cow - Herd","B",36,60,1014,1,NA,NA,"discussion",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",16,"Card - Credit","B",37,0,3283,1,NA,NA,"milk",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",13,"Flower - Orchid","B",38,40,4163,1,NA,NA,"bank",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",35,"Fish - Tuna","B",39,60,2388,1,NA,NA,"garden",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",17,"Hammer - Chisel","B",40,0,15862,1,NA,NA,"shrmp",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",36,"Assignment - Due","S",41,80,2860,1,NA,NA,"number",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",68,"Amount - Number","S",42,90,3829,1,NA,NA,"homework",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",43,"Site - Location","S",43,0,1518,1,NA,NA,"land",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",29,"Waste - Dump","S",44,40,2577,1,NA,NA,"dump",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",26,"Jury - Trial","S",45,45,5852,1,NA,NA,"law",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",14,"Design - Architecture","S",46,56,11203,1,NA,NA,"make",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",53,"Bar - Grill","S",47,3,2936,1,NA,NA,"grill",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",30,"Liver - Kidney","S",48,75,1721,1,NA,NA,"kidney",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",20,"End - Begin","S",49,70,7974,1,NA,NA,"adjourn",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",21,"Wind - Blow","S",50,34,13864,1,NA,NA,"breeze",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",34,"Soda - Pop","S",51,10,4412,1,NA,NA,"pop",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",15,"Cheese - Wine","S",52,10,5705,1,NA,NA,"pza",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",12,"Toilet - Bathroom","S",53,50,7664,1,NA,NA,"seat",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",45,"Decision - Choice","S",54,50,8801,1,NA,NA,"choice",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",8,"Foot - Shoe","S",55,60,6051,1,NA,NA,"oe",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",42,"Future - Past","S",56,10,2576,1,NA,NA,"past",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",66,"Salad - Lettuce","S",57,60,3130,1,NA,NA,"lettuce",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",37,"Bee - Honey","S",58,45,3230,1,NA,NA,"wasp",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",23,"Child - Baby","S",59,50,1768,1,NA,NA,"baby",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",7,"Round - Circle","S",60,0,3309,1,NA,NA,"cile",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",54,"Clutter - Pusher","U",61,0,721,1,NA,NA,"together",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",73,"Sacking - Dietary","U",62,30,4457,1,NA,NA,"fire",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",65,"Hungry - Park","U",63,0,816,1,NA,NA,"food",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",84,"Woman - Lift","U",64,10,23387,1,NA,NA,"chld",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",51,"Belt - Soon","U",65,60,2285,1,NA,NA,"pants",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",60,"Floor - Discover","U",66,10,3819,1,NA,NA,"gounf",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",33,"Business - Death","U",67,80,2340,1,NA,NA,"card",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",74,"Sight - Debate","U",68,NA,6158,1,NA,NA,"eye",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",25,"Bronze - Artery","U",69,0,2114,1,NA,NA,"gold",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",81,"Hand - Fix","U",70,0,1612,1,NA,NA,"wrist",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",72,"Position - Machine","U",71,9,3545,1,NA,NA,"place",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",38,"Car - Happy","U",72,50,2398,1,NA,NA,"drive",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",27,"Tuck - Allow","U",73,45,3164,1,NA,NA,"push",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",47,"Lion - Art","U",74,0,1595,1,NA,NA,"cat",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",56,"Accident - Strong","U",75,20,3682,1,NA,NA,"car",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",10,"Riddle - Sugar","U",76,50,6810,1,NA,NA,"qiuz",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",58,"Add - Valley","U",77,NA,6013,1,NA,NA,"math",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",11,"Would - Cash","U",78,10,5517,1,NA,NA,"care",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",69,"Sick - Hide","U",79,30,2713,1,NA,NA,"hospital",1,"recallproc1"
"D_JOL D 2",124,1,"BlockProc1","Block1",75,"Vase - King","U",80,0,1597,1,NA,NA,"flower",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",12,"Enough - Full","F",1,56,2470,1,NA,NA,"less",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",17,"Sip - Drink","F",2,45,2118,1,NA,NA,"drink",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",65,"Cave - Dark","F",3,57,3488,1,NA,NA,"wall",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",57,"Seize - Take","F",4,78,2944,1,NA,NA,"size",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",7,"Growth - Height","F",5,55,1740,1,NA,NA,"development",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",10,"Word - Sentence","F",6,75,6906,1,NA,NA,"choice",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",72,"Wasp - Bug","F",7,90,3140,1,NA,NA,"bug",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",13,"Division - Math","F",8,75,4518,1,NA,NA,"math",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",42,"Attorney - Law","F",9,75,2288,1,NA,NA,"law",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",27,"Fantastic - Great","F",10,45,2310,1,NA,NA,"good",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",44,"Latch - Key","F",11,67,2986,1,NA,NA,"catch",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",85,"Chili - Hot","F",12,56,1658,1,NA,NA,"hot",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",60,"Racket - Ball","F",13,54,2397,1,NA,NA,"stand",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",74,"Chore - Work","F",14,25,1835,1,NA,NA,"wash",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",70,"Famine - Hunger","F",15,25,2279,1,NA,NA,"fire",1,"recallproc1"
