"Subject","Condition","JOL","Recall","Direction","ex"
152,"D_JOL D 2",67,0,"S",4
128,"D_JOL D 2",67,0,"F",4
128,"D_JOL D 2",67,0,"F",4
128,"D_JOL D 2",67,0,"B",4
128,"D_JOL D 2",67,0,"B",4
128,"D_JOL D 2",67,0,"B",4
128,"D_JOL D 2",67,0,"U",4
128,"D_JOL D 2",67,100,"F",4
128,"D_JOL D 2",67,0,"S",4
128,"D_JOL D 2",67,0,"U",4
142,"D_JOL B 2",66,0,"B",4
142,"D_JOL B 2",66,0,"B",4
142,"D_JOL B 2",66,100,"B",4
154,"D_JOL B 2",66,100,"F",4
154,"D_JOL B 2",66,0,"B",4
154,"D_JOL B 2",66,0,"S",4
142,"D_JOL B 2",66,0,"F",4
142,"D_JOL B 2",66,100,"F",4
142,"D_JOL B 2",66,0,"B",4
142,"D_JOL B 2",66,0,"U",4
154,"D_JOL B 2",66,100,"B",4
118,"D_JOL B 2",66,0,"B",4
118,"D_JOL B 2",66,0,"S",4
115,"D_JOL C 2",66,0,"S",4
143,"D_JOL C 2",66,0,"B",4
132,"D_JOL D 2",66,100,"S",4
128,"D_JOL D 2",66,0,"B",4
128,"D_JOL D 2",66,0,"U",4
137,"D_JOL A 2",65,0,"B",4
137,"D_JOL A 2",65,100,"B",4
137,"D_JOL A 2",65,0,"B",4
137,"D_JOL A 2",65,0,"B",4
137,"D_JOL A 2",65,100,"B",4
137,"D_JOL A 2",65,100,"B",4
133,"D_JOL A 2",65,0,"B",4
133,"D_JOL A 2",65,0,"S",4
153,"D_JOL A 2",65,100,"F",4
153,"D_JOL A 2",65,100,"B",4
153,"D_JOL A 2",65,0,"S",4
117,"D_JOL A 2",65,0,"B",4
121,"D_JOL A 2",65,100,"B",4
125,"D_JOL A 2",65,100,"F",4
125,"D_JOL A 2",65,100,"B",4
125,"D_JOL A 2",65,0,"B",4
125,"D_JOL A 2",65,0,"U",4
125,"D_JOL A 2",65,0,"U",4
117,"D_JOL A 2",65,100,"F",4
117,"D_JOL A 2",65,100,"F",4
117,"D_JOL A 2",65,100,"F",4
117,"D_JOL A 2",65,100,"F",4
117,"D_JOL A 2",65,0,"B",4
117,"D_JOL A 2",65,0,"B",4
117,"D_JOL A 2",65,0,"S",4
125,"D_JOL A 2",65,100,"S",4
125,"D_JOL A 2",65,100,"S",4
130,"D_JOL B 2",65,100,"S",4
130,"D_JOL B 2",65,0,"U",4
134,"D_JOL B 2",65,100,"F",4
134,"D_JOL B 2",65,100,"B",4
134,"D_JOL B 2",65,100,"S",4
130,"D_JOL B 2",65,0,"S",4
138,"D_JOL B 2",65,100,"F",4
146,"D_JOL B 2",65,100,"B",4
146,"D_JOL B 2",65,100,"U",4
146,"D_JOL B 2",65,100,"U",4
154,"D_JOL B 2",65,0,"U",4
146,"D_JOL B 2",65,100,"F",4
146,"D_JOL B 2",65,0,"U",4
154,"D_JOL B 2",65,0,"S",4
154,"D_JOL B 2",65,100,"S",4
114,"D_JOL B 2",65,0,"F",4
114,"D_JOL B 2",65,0,"B",4
114,"D_JOL B 2",65,100,"B",4
114,"D_JOL B 2",65,0,"S",4
114,"D_JOL B 2",65,0,"S",4
114,"D_JOL B 2",65,100,"S",4
118,"D_JOL B 2",65,0,"B",4
118,"D_JOL B 2",65,100,"S",4
114,"D_JOL B 2",65,100,"F",4
114,"D_JOL B 2",65,0,"F",4
114,"D_JOL B 2",65,0,"U",4
118,"D_JOL B 2",65,0,"B",4
118,"D_JOL B 2",65,0,"U",4
118,"D_JOL B 2",65,0,"U",4
115,"D_JOL C 2",65,100,"B",4
139,"D_JOL C 2",65,0,"B",4
139,"D_JOL C 2",65,0,"B",4
139,"D_JOL C 2",65,0,"B",4
139,"D_JOL C 2",65,100,"S",4
139,"D_JOL C 2",65,100,"U",4
139,"D_JOL C 2",65,0,"U",4
131,"D_JOL C 2",65,0,"U",4
143,"D_JOL C 2",65,0,"F",4
143,"D_JOL C 2",65,100,"S",4
143,"D_JOL C 2",65,0,"B",4
127,"D_JOL C 2",65,100,"F",4
127,"D_JOL C 2",65,100,"U",4
132,"D_JOL D 2",65,100,"F",4
132,"D_JOL D 2",65,100,"B",4
132,"D_JOL D 2",65,100,"S",4
144,"D_JOL D 2",65,100,"F",4
144,"D_JOL D 2",65,100,"U",4
148,"D_JOL D 2",65,0,"B",4
148,"D_JOL D 2",65,0,"U",4
128,"D_JOL D 2",65,0,"B",4
128,"D_JOL D 2",65,0,"B",4
124,"D_JOL D 2",65,100,"F",4
124,"D_JOL D 2",65,0,"B",4
128,"D_JOL D 2",65,100,"S",4
137,"D_JOL A 2",64,100,"F",4
137,"D_JOL A 2",64,100,"S",4
125,"D_JOL A 2",64,0,"B",4
130,"D_JOL B 2",64,100,"F",4
114,"D_JOL B 2",64,0,"F",4
114,"D_JOL B 2",64,0,"U",4
127,"D_JOL C 2",64,100,"B",4
127,"D_JOL C 2",64,100,"F",4
132,"D_JOL D 2",64,100,"S",4
132,"D_JOL D 2",64,100,"F",4
132,"D_JOL D 2",64,0,"B",4
152,"D_JOL D 2",64,0,"S",4
125,"D_JOL A 2",63,0,"F",4
125,"D_JOL A 2",63,0,"S",4
130,"D_JOL B 2",63,100,"S",4
142,"D_JOL B 2",63,100,"S",4
115,"D_JOL C 2",63,100,"B",4
132,"D_JOL D 2",63,100,"F",4
132,"D_JOL D 2",63,100,"F",4
132,"D_JOL D 2",63,100,"B",4
132,"D_JOL D 2",63,100,"S",4
125,"D_JOL A 2",62,100,"F",4
125,"D_JOL A 2",62,0,"B",4
142,"D_JOL B 2",62,100,"F",4
142,"D_JOL B 2",62,100,"F",4
132,"D_JOL D 2",62,100,"F",4
132,"D_JOL D 2",62,100,"F",4
137,"D_JOL A 2",61,100,"F",4
114,"D_JOL B 2",61,0,"U",4
132,"D_JOL D 2",61,100,"S",4
141,"D_JOL A 2",60,0,"B",4
141,"D_JOL A 2",60,0,"B",4
141,"D_JOL A 2",60,0,"B",4
141,"D_JOL A 2",60,0,"B",4
141,"D_JOL A 2",60,0,"U",4
145,"D_JOL A 2",60,0,"B",4
145,"D_JOL A 2",60,100,"S",4
153,"D_JOL A 2",60,100,"F",4
153,"D_JOL A 2",60,0,"B",4
153,"D_JOL A 2",60,0,"B",4
153,"D_JOL A 2",60,100,"B",4
153,"D_JOL A 2",60,100,"B",4
153,"D_JOL A 2",60,100,"S",4
141,"D_JOL A 2",60,100,"F",4
141,"D_JOL A 2",60,0,"F",4
141,"D_JOL A 2",60,100,"F",4
141,"D_JOL A 2",60,0,"F",4
141,"D_JOL A 2",60,0,"F",4
141,"D_JOL A 2",60,0,"B",4
141,"D_JOL A 2",60,0,"B",4
141,"D_JOL A 2",60,0,"B",4
141,"D_JOL A 2",60,0,"B",4
141,"D_JOL A 2",60,0,"S",4
141,"D_JOL A 2",60,0,"S",4
141,"D_JOL A 2",60,0,"S",4
141,"D_JOL A 2",60,0,"S",4
141,"D_JOL A 2",60,0,"S",4
145,"D_JOL A 2",60,100,"F",4
145,"D_JOL A 2",60,0,"B",4
153,"D_JOL A 2",60,100,"F",4
153,"D_JOL A 2",60,100,"F",4
153,"D_JOL A 2",60,100,"F",4
153,"D_JOL A 2",60,100,"F",4
153,"D_JOL A 2",60,0,"B",4
153,"D_JOL A 2",60,0,"B",4
153,"D_JOL A 2",60,100,"B",4
153,"D_JOL A 2",60,0,"B",4
153,"D_JOL A 2",60,0,"B",4
153,"D_JOL A 2",60,100,"B",4
153,"D_JOL A 2",60,0,"B",4
153,"D_JOL A 2",60,100,"S",4
153,"D_JOL A 2",60,100,"S",4
153,"D_JOL A 2",60,0,"S",4
153,"D_JOL A 2",60,100,"S",4
117,"D_JOL A 2",60,100,"F",4
117,"D_JOL A 2",60,0,"U",4
121,"D_JOL A 2",60,100,"B",4
117,"D_JOL A 2",60,100,"S",4
117,"D_JOL A 2",60,100,"S",4
117,"D_JOL A 2",60,0,"U",4
129,"D_JOL A 2",60,100,"F",4
129,"D_JOL A 2",60,0,"U",4
130,"D_JOL B 2",60,0,"B",4
130,"D_JOL B 2",60,0,"B",4
130,"D_JOL B 2",60,100,"S",4
130,"D_JOL B 2",60,0,"U",4
138,"D_JOL B 2",60,0,"F",4
138,"D_JOL B 2",60,0,"S",4
138,"D_JOL B 2",60,100,"U",4
130,"D_JOL B 2",60,0,"B",4
130,"D_JOL B 2",60,0,"B",4
130,"D_JOL B 2",60,100,"B",4
130,"D_JOL B 2",60,0,"U",4
138,"D_JOL B 2",60,100,"S",4
138,"D_JOL B 2",60,100,"S",4
138,"D_JOL B 2",60,100,"U",4
146,"D_JOL B 2",60,100,"S",4
150,"D_JOL B 2",60,100,"F",4
150,"D_JOL B 2",60,100,"F",4
150,"D_JOL B 2",60,100,"F",4
150,"D_JOL B 2",60,100,"B",4
150,"D_JOL B 2",60,100,"B",4
150,"D_JOL B 2",60,100,"B",4
150,"D_JOL B 2",60,0,"S",4
150,"D_JOL B 2",60,0,"S",4
150,"D_JOL B 2",60,100,"S",4
150,"D_JOL B 2",60,100,"S",4
150,"D_JOL B 2",60,100,"S",4
154,"D_JOL B 2",60,100,"S",4
154,"D_JOL B 2",60,0,"U",4
146,"D_JOL B 2",60,100,"F",4
150,"D_JOL B 2",60,0,"U",4
150,"D_JOL B 2",60,0,"U",4
154,"D_JOL B 2",60,100,"F",4
154,"D_JOL B 2",60,100,"F",4
154,"D_JOL B 2",60,100,"F",4
122,"D_JOL B 2",60,0,"B",4
115,"D_JOL C 2",60,100,"F",4
115,"D_JOL C 2",60,0,"F",4
115,"D_JOL C 2",60,100,"S",4
115,"D_JOL C 2",60,100,"S",4
139,"D_JOL C 2",60,100,"F",4
139,"D_JOL C 2",60,0,"F",4
139,"D_JOL C 2",60,100,"F",4
139,"D_JOL C 2",60,0,"F",4
139,"D_JOL C 2",60,0,"F",4
139,"D_JOL C 2",60,100,"B",4
139,"D_JOL C 2",60,0,"B",4
139,"D_JOL C 2",60,0,"U",4
135,"D_JOL C 2",60,0,"F",4
135,"D_JOL C 2",60,100,"F",4
135,"D_JOL C 2",60,100,"B",4
135,"D_JOL C 2",60,0,"B",4
135,"D_JOL C 2",60,0,"B",4
135,"D_JOL C 2",60,0,"S",4
135,"D_JOL C 2",60,0,"F",4
135,"D_JOL C 2",60,100,"F",4
135,"D_JOL C 2",60,100,"F",4
135,"D_JOL C 2",60,0,"B",4
135,"D_JOL C 2",60,0,"B",4
135,"D_JOL C 2",60,0,"B",4
135,"D_JOL C 2",60,0,"S",4
135,"D_JOL C 2",60,0,"S",4
135,"D_JOL C 2",60,0,"S",4
143,"D_JOL C 2",60,0,"F",4
143,"D_JOL C 2",60,0,"F",4
143,"D_JOL C 2",60,0,"F",4
143,"D_JOL C 2",60,100,"B",4
143,"D_JOL C 2",60,0,"S",4
143,"D_JOL C 2",60,0,"S",4
143,"D_JOL C 2",60,0,"S",4
143,"D_JOL C 2",60,0,"S",4
143,"D_JOL C 2",60,0,"S",4
119,"D_JOL C 2",60,0,"U",4
123,"D_JOL C 2",60,0,"B",4
127,"D_JOL C 2",60,100,"B",4
127,"D_JOL C 2",60,100,"U",4
116,"D_JOL C 2",60,100,"F",4
116,"D_JOL C 2",60,0,"B",4
123,"D_JOL C 2",60,0,"B",4
123,"D_JOL C 2",60,0,"B",4
123,"D_JOL C 2",60,100,"B",4
123,"D_JOL C 2",60,100,"S",4
123,"D_JOL C 2",60,0,"S",4
123,"D_JOL C 2",60,100,"S",4
123,"D_JOL C 2",60,100,"S",4
127,"D_JOL C 2",60,0,"B",4
144,"D_JOL D 2",60,100,"F",4
144,"D_JOL D 2",60,0,"S",4
144,"D_JOL D 2",60,100,"S",4
144,"D_JOL D 2",60,100,"S",4
148,"D_JOL D 2",60,100,"F",4
148,"D_JOL D 2",60,0,"F",4
148,"D_JOL D 2",60,0,"F",4
148,"D_JOL D 2",60,0,"F",4
148,"D_JOL D 2",60,0,"F",4
148,"D_JOL D 2",60,0,"F",4
148,"D_JOL D 2",60,100,"F",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,0,"S",4
148,"D_JOL D 2",60,100,"S",4
148,"D_JOL D 2",60,0,"S",4
148,"D_JOL D 2",60,100,"S",4
148,"D_JOL D 2",60,100,"S",4
148,"D_JOL D 2",60,0,"S",4
148,"D_JOL D 2",60,0,"U",4
144,"D_JOL D 2",60,100,"F",4
144,"D_JOL D 2",60,0,"F",4
144,"D_JOL D 2",60,100,"S",4
148,"D_JOL D 2",60,100,"F",4
148,"D_JOL D 2",60,0,"F",4
148,"D_JOL D 2",60,0,"F",4
148,"D_JOL D 2",60,100,"F",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,0,"B",4
148,"D_JOL D 2",60,100,"S",4
148,"D_JOL D 2",60,100,"S",4
148,"D_JOL D 2",60,0,"S",4
148,"D_JOL D 2",60,0,"S",4
120,"D_JOL D 2",60,100,"F",4
120,"D_JOL D 2",60,100,"S",4
120,"D_JOL D 2",60,100,"S",4
120,"D_JOL D 2",60,100,"S",4
124,"D_JOL D 2",60,100,"B",4
124,"D_JOL D 2",60,0,"B",4
124,"D_JOL D 2",60,0,"S",4
124,"D_JOL D 2",60,100,"S",4
124,"D_JOL D 2",60,0,"U",4
128,"D_JOL D 2",60,100,"S",4
124,"D_JOL D 2",60,0,"B",4
124,"D_JOL D 2",60,0,"B",4
124,"D_JOL D 2",60,100,"S",4
124,"D_JOL D 2",60,100,"S",4
124,"D_JOL D 2",60,0,"S",4
128,"D_JOL D 2",60,100,"F",4
128,"D_JOL D 2",60,0,"B",4
128,"D_JOL D 2",60,0,"B",4
128,"D_JOL D 2",60,100,"S",4
137,"D_JOL A 2",59,100,"B",4
133,"D_JOL A 2",59,0,"U",4
130,"D_JOL B 2",59,0,"B",4
130,"D_JOL B 2",59,0,"B",4
142,"D_JOL B 2",59,100,"S",4
142,"D_JOL B 2",59,0,"B",4
114,"D_JOL B 2",59,0,"S",4
114,"D_JOL B 2",59,0,"U",4
143,"D_JOL C 2",59,0,"B",4
132,"D_JOL D 2",59,100,"B",4
137,"D_JOL A 2",58,100,"S",4
142,"D_JOL B 2",58,100,"F",4
142,"D_JOL B 2",58,0,"S",4
114,"D_JOL B 2",58,0,"B",4
114,"D_JOL B 2",58,0,"B",4
114,"D_JOL B 2",58,0,"S",4
114,"D_JOL B 2",58,0,"U",4
114,"D_JOL B 2",58,0,"U",4
115,"D_JOL C 2",58,100,"B",4
132,"D_JOL D 2",58,0,"B",4
132,"D_JOL D 2",58,0,"B",4
133,"D_JOL A 2",57,0,"B",4
117,"D_JOL A 2",57,0,"B",4
142,"D_JOL B 2",57,0,"U",4
114,"D_JOL B 2",57,0,"B",4
132,"D_JOL D 2",57,100,"B",4
132,"D_JOL D 2",57,100,"U",4
128,"D_JOL D 2",57,0,"F",4
133,"D_JOL A 2",56,0,"U",4
137,"D_JOL A 2",56,0,"F",4
137,"D_JOL A 2",56,0,"U",4
133,"D_JOL A 2",56,100,"F",4
133,"D_JOL A 2",56,0,"U",4
125,"D_JOL A 2",56,100,"B",4
130,"D_JOL B 2",56,100,"F",4
134,"D_JOL B 2",56,100,"F",4
134,"D_JOL B 2",56,0,"U",4
138,"D_JOL B 2",56,0,"S",4
138,"D_JOL B 2",56,0,"U",4
130,"D_JOL B 2",56,100,"B",4
134,"D_JOL B 2",56,0,"S",4
134,"D_JOL B 2",56,0,"U",4
134,"D_JOL B 2",56,100,"U",4
114,"D_JOL B 2",56,0,"S",4
118,"D_JOL B 2",56,0,"B",4
143,"D_JOL C 2",56,0,"F",4
127,"D_JOL C 2",56,100,"U",4
132,"D_JOL D 2",56,0,"F",4
132,"D_JOL D 2",56,0,"B",4
144,"D_JOL D 2",56,0,"S",4
152,"D_JOL D 2",56,100,"S",4
148,"D_JOL D 2",56,0,"U",4
152,"D_JOL D 2",56,100,"F",4
152,"D_JOL D 2",56,0,"B",4
152,"D_JOL D 2",56,0,"S",4
152,"D_JOL D 2",56,100,"S",4
152,"D_JOL D 2",56,0,"S",4
152,"D_JOL D 2",56,0,"U",4
124,"D_JOL D 2",56,0,"S",4
128,"D_JOL D 2",56,0,"F",4
128,"D_JOL D 2",56,100,"F",4
128,"D_JOL D 2",56,0,"B",4
128,"D_JOL D 2",56,100,"B",4
128,"D_JOL D 2",56,100,"S",4
128,"D_JOL D 2",56,0,"S",4
128,"D_JOL D 2",56,100,"S",4
128,"D_JOL D 2",56,100,"S",4
128,"D_JOL D 2",56,0,"U",4
128,"D_JOL D 2",56,0,"U",4
128,"D_JOL D 2",56,0,"U",4
124,"D_JOL D 2",56,100,"F",4
128,"D_JOL D 2",56,0,"F",4
128,"D_JOL D 2",56,0,"B",4
128,"D_JOL D 2",56,0,"U",4
137,"D_JOL A 2",55,0,"U",4
117,"D_JOL A 2",55,0,"U",4
117,"D_JOL A 2",55,100,"F",4
117,"D_JOL A 2",55,100,"F",4
117,"D_JOL A 2",55,100,"F",4
117,"D_JOL A 2",55,100,"F",4
117,"D_JOL A 2",55,100,"B",4
117,"D_JOL A 2",55,0,"B",4
117,"D_JOL A 2",55,0,"B",4
117,"D_JOL A 2",55,0,"S",4
117,"D_JOL A 2",55,0,"U",4
130,"D_JOL B 2",55,0,"U",4
134,"D_JOL B 2",55,0,"B",4
134,"D_JOL B 2",55,100,"B",4
130,"D_JOL B 2",55,100,"S",4
134,"D_JOL B 2",55,100,"F",4
134,"D_JOL B 2",55,0,"U",4
138,"D_JOL B 2",55,0,"B",4
146,"D_JOL B 2",55,100,"F",4
146,"D_JOL B 2",55,100,"B",4
146,"D_JOL B 2",55,100,"S",4
154,"D_JOL B 2",55,0,"F",4
154,"D_JOL B 2",55,0,"B",4
154,"D_JOL B 2",55,0,"S",4
146,"D_JOL B 2",55,0,"B",4
146,"D_JOL B 2",55,0,"S",4
118,"D_JOL B 2",55,0,"B",4
118,"D_JOL B 2",55,100,"S",4
118,"D_JOL B 2",55,100,"U",4
115,"D_JOL C 2",55,100,"S",4
139,"D_JOL C 2",55,0,"F",4
139,"D_JOL C 2",55,100,"F",4
139,"D_JOL C 2",55,0,"U",4
143,"D_JOL C 2",55,0,"F",4
143,"D_JOL C 2",55,0,"S",4
143,"D_JOL C 2",55,100,"S",4
143,"D_JOL C 2",55,0,"S",4
143,"D_JOL C 2",55,0,"U",4
143,"D_JOL C 2",55,0,"F",4
143,"D_JOL C 2",55,0,"S",4
143,"D_JOL C 2",55,0,"U",4
144,"D_JOL D 2",55,0,"B",4
144,"D_JOL D 2",55,0,"B",4
144,"D_JOL D 2",55,100,"S",4
128,"D_JOL D 2",55,0,"F",4
128,"D_JOL D 2",55,0,"B",4
128,"D_JOL D 2",55,0,"B",4
128,"D_JOL D 2",55,0,"S",4
128,"D_JOL D 2",55,100,"S",4
128,"D_JOL D 2",55,0,"U",4
128,"D_JOL D 2",55,0,"F",4
128,"D_JOL D 2",55,0,"B",4
137,"D_JOL A 2",54,100,"F",4
133,"D_JOL A 2",54,100,"F",4
137,"D_JOL A 2",54,0,"B",4
125,"D_JOL A 2",54,0,"U",4
125,"D_JOL A 2",54,100,"F",4
125,"D_JOL A 2",54,100,"F",4
125,"D_JOL A 2",54,0,"B",4
125,"D_JOL A 2",54,100,"B",4
125,"D_JOL A 2",54,0,"B",4
125,"D_JOL A 2",54,0,"B",4
125,"D_JOL A 2",54,100,"S",4
125,"D_JOL A 2",54,100,"U",4
125,"D_JOL A 2",54,100,"U",4
134,"D_JOL B 2",54,100,"B",4
130,"D_JOL B 2",54,0,"B",4
130,"D_JOL B 2",54,0,"B",4
142,"D_JOL B 2",54,0,"S",4
118,"D_JOL B 2",54,0,"U",4
143,"D_JOL C 2",54,100,"S",4
132,"D_JOL D 2",54,0,"B",4
132,"D_JOL D 2",54,100,"F",4
132,"D_JOL D 2",54,0,"B",4
132,"D_JOL D 2",54,100,"S",4
152,"D_JOL D 2",54,100,"S",4
128,"D_JOL D 2",54,0,"F",4
133,"D_JOL A 2",53,0,"S",4
125,"D_JOL A 2",53,0,"B",4
125,"D_JOL A 2",53,100,"U",4
130,"D_JOL B 2",53,0,"B",4
130,"D_JOL B 2",53,100,"U",4
142,"D_JOL B 2",53,0,"U",4
132,"D_JOL D 2",53,0,"B",4
132,"D_JOL D 2",53,100,"F",4
142,"D_JOL B 2",52,0,"S",4
115,"D_JOL C 2",52,100,"U",4
138,"D_JOL B 2",51,100,"F",4
132,"D_JOL D 2",51,100,"F",4
132,"D_JOL D 2",51,100,"B",4
132,"D_JOL D 2",51,100,"B",4
137,"D_JOL A 2",50,100,"B",4
137,"D_JOL A 2",50,0,"F",4
141,"D_JOL A 2",50,0,"F",4
141,"D_JOL A 2",50,0,"F",4
141,"D_JOL A 2",50,0,"S",4
141,"D_JOL A 2",50,0,"S",4
141,"D_JOL A 2",50,0,"U",4
141,"D_JOL A 2",50,0,"U",4
145,"D_JOL A 2",50,100,"F",4
145,"D_JOL A 2",50,100,"F",4
145,"D_JOL A 2",50,100,"F",4
145,"D_JOL A 2",50,0,"F",4
145,"D_JOL A 2",50,0,"B",4
145,"D_JOL A 2",50,0,"B",4
145,"D_JOL A 2",50,0,"B",4
145,"D_JOL A 2",50,0,"S",4
145,"D_JOL A 2",50,100,"S",4
145,"D_JOL A 2",50,0,"U",4
145,"D_JOL A 2",50,0,"U",4
153,"D_JOL A 2",50,0,"B",4
153,"D_JOL A 2",50,0,"B",4
153,"D_JOL A 2",50,0,"B",4
153,"D_JOL A 2",50,0,"S",4
153,"D_JOL A 2",50,0,"U",4
153,"D_JOL A 2",50,0,"U",4
141,"D_JOL A 2",50,100,"F",4
141,"D_JOL A 2",50,100,"F",4
141,"D_JOL A 2",50,100,"F",4
141,"D_JOL A 2",50,100,"F",4
141,"D_JOL A 2",50,100,"F",4
141,"D_JOL A 2",50,0,"B",4
141,"D_JOL A 2",50,100,"B",4
141,"D_JOL A 2",50,0,"S",4
141,"D_JOL A 2",50,0,"U",4
141,"D_JOL A 2",50,0,"U",4
145,"D_JOL A 2",50,0,"B",4
145,"D_JOL A 2",50,0,"B",4
145,"D_JOL A 2",50,100,"B",4
145,"D_JOL A 2",50,100,"S",4
153,"D_JOL A 2",50,100,"F",4
153,"D_JOL A 2",50,100,"B",4
153,"D_JOL A 2",50,100,"S",4
153,"D_JOL A 2",50,100,"S",4
153,"D_JOL A 2",50,0,"U",4
129,"D_JOL A 2",50,100,"F",4
117,"D_JOL A 2",50,100,"F",4
117,"D_JOL A 2",50,0,"B",4
117,"D_JOL A 2",50,100,"S",4
117,"D_JOL A 2",50,100,"S",4
117,"D_JOL A 2",50,0,"U",4
117,"D_JOL A 2",50,0,"U",4
129,"D_JOL A 2",50,0,"F",4
129,"D_JOL A 2",50,100,"F",4
129,"D_JOL A 2",50,0,"U",4
129,"D_JOL A 2",50,0,"U",4
129,"D_JOL A 2",50,0,"U",4
129,"D_JOL A 2",50,100,"U",4
130,"D_JOL B 2",50,0,"F",4
130,"D_JOL B 2",50,100,"B",4
134,"D_JOL B 2",50,100,"S",4
138,"D_JOL B 2",50,100,"U",4
130,"D_JOL B 2",50,100,"B",4
130,"D_JOL B 2",50,100,"B",4
130,"D_JOL B 2",50,100,"S",4
134,"D_JOL B 2",50,100,"B",4
138,"D_JOL B 2",50,0,"F",4
138,"D_JOL B 2",50,100,"B",4
142,"D_JOL B 2",50,0,"S",4
146,"D_JOL B 2",50,100,"F",4
146,"D_JOL B 2",50,100,"F",4
146,"D_JOL B 2",50,100,"F",4
146,"D_JOL B 2",50,100,"F",4
146,"D_JOL B 2",50,100,"B",4
146,"D_JOL B 2",50,100,"B",4
146,"D_JOL B 2",50,0,"S",4
146,"D_JOL B 2",50,100,"S",4
146,"D_JOL B 2",50,100,"S",4
150,"D_JOL B 2",50,100,"F",4
150,"D_JOL B 2",50,100,"F",4
150,"D_JOL B 2",50,0,"F",4
150,"D_JOL B 2",50,100,"F",4
150,"D_JOL B 2",50,100,"F",4
150,"D_JOL B 2",50,0,"B",4
150,"D_JOL B 2",50,0,"B",4
150,"D_JOL B 2",50,0,"B",4
150,"D_JOL B 2",50,0,"B",4
150,"D_JOL B 2",50,0,"B",4
150,"D_JOL B 2",50,100,"S",4
150,"D_JOL B 2",50,100,"S",4
150,"D_JOL B 2",50,0,"U",4
154,"D_JOL B 2",50,100,"F",4
154,"D_JOL B 2",50,0,"B",4
154,"D_JOL B 2",50,0,"B",4
154,"D_JOL B 2",50,0,"S",4
154,"D_JOL B 2",50,0,"S",4
154,"D_JOL B 2",50,100,"S",4
154,"D_JOL B 2",50,100,"S",4
154,"D_JOL B 2",50,0,"U",4
142,"D_JOL B 2",50,100,"B",4
142,"D_JOL B 2",50,0,"B",4
142,"D_JOL B 2",50,100,"S",4
146,"D_JOL B 2",50,100,"F",4
146,"D_JOL B 2",50,100,"F",4
146,"D_JOL B 2",50,100,"B",4
146,"D_JOL B 2",50,100,"S",4
146,"D_JOL B 2",50,100,"S",4
146,"D_JOL B 2",50,100,"S",4
150,"D_JOL B 2",50,100,"F",4
150,"D_JOL B 2",50,100,"B",4
150,"D_JOL B 2",50,0,"U",4
154,"D_JOL B 2",50,100,"F",4
154,"D_JOL B 2",50,100,"F",4
154,"D_JOL B 2",50,100,"F",4
154,"D_JOL B 2",50,0,"B",4
154,"D_JOL B 2",50,0,"B",4
154,"D_JOL B 2",50,0,"B",4
154,"D_JOL B 2",50,100,"S",4
154,"D_JOL B 2",50,0,"U",4
122,"D_JOL B 2",50,100,"F",4
122,"D_JOL B 2",50,100,"F",4
122,"D_JOL B 2",50,0,"B",4
122,"D_JOL B 2",50,100,"S",4
122,"D_JOL B 2",50,100,"U",4
122,"D_JOL B 2",50,100,"U",4
122,"D_JOL B 2",50,0,"U",4
122,"D_JOL B 2",50,0,"U",4
118,"D_JOL B 2",50,0,"S",4
118,"D_JOL B 2",50,0,"U",4
122,"D_JOL B 2",50,100,"F",4
122,"D_JOL B 2",50,100,"F",4
122,"D_JOL B 2",50,0,"F",4
122,"D_JOL B 2",50,100,"F",4
122,"D_JOL B 2",50,0,"B",4
122,"D_JOL B 2",50,0,"U",4
115,"D_JOL C 2",50,100,"B",4
115,"D_JOL C 2",50,100,"B",4
115,"D_JOL C 2",50,100,"S",4
115,"D_JOL C 2",50,100,"U",4
115,"D_JOL C 2",50,0,"U",4
115,"D_JOL C 2",50,0,"B",4
115,"D_JOL C 2",50,100,"B",4
115,"D_JOL C 2",50,0,"U",4
139,"D_JOL C 2",50,0,"F",4
139,"D_JOL C 2",50,0,"B",4
139,"D_JOL C 2",50,0,"B",4
139,"D_JOL C 2",50,100,"B",4
139,"D_JOL C 2",50,0,"B",4
139,"D_JOL C 2",50,0,"S",4
139,"D_JOL C 2",50,100,"S",4
139,"D_JOL C 2",50,100,"U",4
139,"D_JOL C 2",50,0,"U",4
139,"D_JOL C 2",50,0,"U",4
131,"D_JOL C 2",50,100,"F",4
135,"D_JOL C 2",50,0,"F",4
135,"D_JOL C 2",50,100,"F",4
135,"D_JOL C 2",50,0,"B",4
131,"D_JOL C 2",50,100,"S",4
135,"D_JOL C 2",50,100,"F",4
135,"D_JOL C 2",50,0,"B",4
135,"D_JOL C 2",50,0,"B",4
135,"D_JOL C 2",50,0,"S",4
135,"D_JOL C 2",50,100,"S",4
135,"D_JOL C 2",50,100,"S",4
135,"D_JOL C 2",50,0,"U",4
135,"D_JOL C 2",50,0,"U",4
